FL_DATE,AIRLINE,AIRLINE_CODE,ORIGIN_CITY,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Delay_actual
24/9/2020,Southwest Airlines Co.,WN,"Nashville, TN","Austin, TX",1405,1411.0,6.0,10.0,1421.0,1618.0,3.0,1610,1621.0,11.0,125.0,130.0,117.0,756,0.0,0.0,0.0,0.0,0.0,0
3/8/2021,Delta Air Lines Inc.,DL,"Kansas City, MO","Atlanta, GA",1226,1224.0,-2.0,9.0,1233.0,1502.0,10.0,1525,1512.0,-13.0,119.0,108.0,89.0,692,0.0,0.0,0.0,0.0,0.0,0
3/9/2022,SkyWest Airlines Inc.,OO,"Portland, OR","Los Angeles, CA",1707,1700.0,-7.0,18.0,1718.0,1918.0,5.0,1937,1923.0,-14.0,150.0,143.0,120.0,834,0.0,0.0,0.0,0.0,0.0,0
15/1/2022,Delta Air Lines Inc.,DL,"Atlanta, GA","Charlotte, NC",1925,1938.0,13.0,12.0,1950.0,2026.0,6.0,2035,2032.0,-3.0,70.0,54.0,36.0,226,0.0,0.0,0.0,0.0,0.0,0
6/10/2021,United Air Lines Inc.,UA,"Chicago, IL","Phoenix, AZ",1259,1254.0,-5.0,18.0,1312.0,1413.0,4.0,1454,1417.0,-37.0,235.0,203.0,181.0,1440,0.0,0.0,0.0,0.0,0.0,0
1/10/2022,Delta Air Lines Inc.,DL,"Atlanta, GA","New York, NY",1030,1030.0,0.0,11.0,1041.0,1215.0,6.0,1246,1221.0,-25.0,136.0,111.0,94.0,762,0.0,0.0,0.0,0.0,0.0,0
23/10/2020,Spirit Air Lines,NK,"Orlando, FL","Fort Lauderdale, FL",700,700.0,0.0,11.0,711.0,752.0,6.0,807,758.0,-9.0,67.0,58.0,41.0,177,0.0,0.0,0.0,0.0,0.0,0
23/9/2019,Republic Airline,YX,"Miami, FL","Key West, FL",1631,1624.0,-7.0,12.0,1636.0,1706.0,3.0,1724,1709.0,-15.0,53.0,45.0,30.0,126,0.0,0.0,0.0,0.0,0.0,0
21/12/2022,Republic Airline,YX,"Detroit, MI","New York, NY",943,937.0,-6.0,19.0,956.0,1109.0,7.0,1130,1116.0,-14.0,107.0,99.0,73.0,502,0.0,0.0,0.0,0.0,0.0,0
26/7/2021,SkyWest Airlines Inc.,OO,"Fresno, CA","Salt Lake City, UT",605,601.0,-4.0,9.0,610.0,827.0,5.0,846,832.0,-14.0,101.0,91.0,77.0,501,0.0,0.0,0.0,0.0,0.0,0
21/12/2021,SkyWest Airlines Inc.,OO,"Las Vegas, NV","Los Angeles, CA",2026,2023.0,-3.0,15.0,2038.0,2124.0,5.0,2140,2129.0,-11.0,74.0,66.0,46.0,236,0.0,0.0,0.0,0.0,0.0,0
1/3/2023,American Airlines Inc.,AA,"Richmond, VA","Charlotte, NC",839,835.0,-4.0,26.0,901.0,1003.0,10.0,1000,1013.0,13.0,81.0,98.0,62.0,257,0.0,0.0,0.0,0.0,0.0,0
21/2/2020,Endeavor Air Inc.,9E,"Roanoke, VA","Atlanta, GA",600,550.0,-10.0,10.0,600.0,652.0,9.0,734,701.0,-33.0,94.0,71.0,52.0,357,0.0,0.0,0.0,0.0,0.0,0
21/1/2022,Frontier Airlines Inc.,F9,"Nashville, TN","Denver, CO",1550,1554.0,4.0,15.0,1609.0,1749.0,7.0,1750,1756.0,6.0,180.0,182.0,160.0,1014,0.0,0.0,0.0,0.0,0.0,0
30/7/2021,Allegiant Air,G4,"Concord, NC","Sarasota/Bradenton, FL",827,805.0,-22.0,9.0,814.0,934.0,6.0,1006,940.0,-26.0,99.0,95.0,80.0,561,0.0,0.0,0.0,0.0,0.0,0
12/2/2020,Republic Airline,YX,"New York, NY","Knoxville, TN",1100,1053.0,-7.0,19.0,1112.0,1259.0,4.0,1334,1303.0,-31.0,154.0,130.0,107.0,648,0.0,0.0,0.0,0.0,0.0,0
4/8/2021,Mesa Airlines Inc.,YV,"Cedar Rapids/Iowa City, IA","Dallas/Fort Worth, TX",1529,1528.0,-1.0,25.0,1553.0,1727.0,15.0,1734,1742.0,8.0,125.0,134.0,94.0,685,0.0,0.0,0.0,0.0,0.0,0
27/4/2022,United Air Lines Inc.,UA,"Chicago, IL","Boston, MA",1057,1102.0,5.0,13.0,1115.0,1403.0,4.0,1421,1407.0,-14.0,144.0,125.0,108.0,867,0.0,0.0,0.0,0.0,0.0,0
25/5/2022,Mesa Airlines Inc.,YV,"Greer, SC","Houston, TX",1632,1630.0,-2.0,9.0,1639.0,1755.0,32.0,1819,1827.0,8.0,167.0,177.0,136.0,837,0.0,0.0,0.0,0.0,0.0,0
1/8/2023,SkyWest Airlines Inc.,OO,"Santa Ana, CA","Santa Rosa, CA",1954,1947.0,-7.0,14.0,2001.0,2118.0,6.0,2128,2124.0,-4.0,94.0,97.0,77.0,433,0.0,0.0,0.0,0.0,0.0,0
9/1/2023,United Air Lines Inc.,UA,"Albany, NY","Chicago, IL",615,644.0,29.0,23.0,707.0,757.0,10.0,758,807.0,9.0,163.0,143.0,110.0,723,0.0,0.0,0.0,0.0,0.0,0
29/12/2021,American Airlines Inc.,AA,"Jacksonville, FL","Charlotte, NC",1240,1236.0,-4.0,15.0,1251.0,1354.0,8.0,1403,1402.0,-1.0,83.0,86.0,63.0,328,0.0,0.0,0.0,0.0,0.0,0
12/3/2020,Southwest Airlines Co.,WN,"Kahului, HI","Sacramento, CA",1510,1511.0,1.0,16.0,1527.0,2256.0,3.0,2330,2259.0,-31.0,320.0,288.0,269.0,2404,0.0,0.0,0.0,0.0,0.0,0
18/6/2023,Delta Air Lines Inc.,DL,"Atlanta, GA","New York, NY",1620,1620.0,0.0,18.0,1638.0,1821.0,12.0,1850,1833.0,-17.0,150.0,133.0,103.0,762,0.0,0.0,0.0,0.0,0.0,0
18/3/2021,American Airlines Inc.,AA,"Dallas/Fort Worth, TX","Portland, OR",2050,2057.0,7.0,28.0,2125.0,2307.0,4.0,2307,2311.0,4.0,257.0,254.0,222.0,1616,0.0,0.0,0.0,0.0,0.0,0
28/7/2023,Southwest Airlines Co.,WN,"Houston, TX","St. Louis, MO",820,819.0,-1.0,21.0,840.0,1016.0,5.0,1015,1021.0,6.0,115.0,122.0,96.0,687,0.0,0.0,0.0,0.0,0.0,0
28/4/2023,Southwest Airlines Co.,WN,"Louisville, KY","Chicago, IL",705,706.0,1.0,9.0,715.0,706.0,3.0,715,709.0,-6.0,70.0,63.0,51.0,271,0.0,0.0,0.0,0.0,0.0,0
29/11/2021,United Air Lines Inc.,UA,"Washington, DC","San Diego, CA",1730,1729.0,-1.0,14.0,1743.0,1949.0,8.0,2012,1957.0,-15.0,342.0,328.0,306.0,2253,0.0,0.0,0.0,0.0,0.0,0
8/1/2023,Republic Airline,YX,"Washington, DC","New York, NY",805,756.0,-9.0,19.0,815.0,856.0,5.0,930,901.0,-29.0,85.0,65.0,41.0,214,0.0,0.0,0.0,0.0,0.0,0
28/1/2020,Spirit Air Lines,NK,"Atlanta, GA","Orlando, FL",1245,1239.0,-6.0,12.0,1251.0,1349.0,8.0,1420,1357.0,-23.0,95.0,78.0,58.0,404,0.0,0.0,0.0,0.0,0.0,0
17/2/2019,Republic Airline,YX,"Washington, DC","New Orleans, LA",1150,1144.0,-6.0,17.0,1201.0,1343.0,5.0,1351,1348.0,-3.0,181.0,184.0,162.0,969,0.0,0.0,0.0,0.0,0.0,0
4/3/2022,Hawaiian Airlines Inc.,HA,"Kahului, HI","Honolulu, HI",1840,1853.0,13.0,9.0,1902.0,1924.0,7.0,1919,1931.0,12.0,39.0,38.0,22.0,100,0.0,0.0,0.0,0.0,0.0,0
28/6/2022,Envoy Air,MQ,"Beaumont/Port Arthur, TX","Dallas/Fort Worth, TX",1422,1420.0,-2.0,7.0,1427.0,1516.0,12.0,1537,1528.0,-9.0,75.0,68.0,49.0,270,0.0,0.0,0.0,0.0,0.0,0
10/11/2020,American Airlines Inc.,AA,"Dallas/Fort Worth, TX","Sacramento, CA",1945,1942.0,-3.0,19.0,2001.0,2130.0,6.0,2133,2136.0,3.0,228.0,234.0,209.0,1431,0.0,0.0,0.0,0.0,0.0,0
25/3/2019,Endeavor Air Inc.,9E,"Cincinnati, OH","Boston, MA",1945,1944.0,-1.0,18.0,2002.0,2133.0,6.0,2151,2139.0,-12.0,126.0,115.0,91.0,752,0.0,0.0,0.0,0.0,0.0,0
3/8/2023,United Air Lines Inc.,UA,"Orlando, FL","Denver, CO",812,805.0,-7.0,13.0,818.0,935.0,30.0,1008,1005.0,-3.0,236.0,240.0,197.0,1546,0.0,0.0,0.0,0.0,0.0,0
18/2/2021,Delta Air Lines Inc.,DL,"Atlanta, GA","Raleigh/Durham, NC",805,802.0,-3.0,9.0,811.0,901.0,9.0,924,910.0,-14.0,79.0,68.0,50.0,356,0.0,0.0,0.0,0.0,0.0,0
6/1/2021,SkyWest Airlines Inc.,OO,"Williston, ND","Denver, CO",1540,1540.0,0.0,21.0,1601.0,1618.0,6.0,1653,1624.0,-29.0,133.0,104.0,77.0,582,0.0,0.0,0.0,0.0,0.0,0
28/3/2022,Southwest Airlines Co.,WN,"Denver, CO","Hayden, CO",1300,1253.0,-7.0,9.0,1302.0,1334.0,2.0,1355,1336.0,-19.0,55.0,43.0,32.0,141,0.0,0.0,0.0,0.0,0.0,0
13/5/2021,Delta Air Lines Inc.,DL,"Seattle, WA","Washington, DC",940,941.0,1.0,22.0,1003.0,1727.0,6.0,1743,1733.0,-10.0,303.0,292.0,264.0,2306,0.0,0.0,0.0,0.0,0.0,0
7/3/2023,American Airlines Inc.,AA,"Phoenix, AZ","Boston, MA",1615,1618.0,3.0,10.0,1628.0,2234.0,5.0,2303,2239.0,-24.0,288.0,261.0,246.0,2300,0.0,0.0,0.0,0.0,0.0,0
3/6/2023,United Air Lines Inc.,UA,"Newark, NJ","Boston, MA",745,742.0,-3.0,16.0,758.0,837.0,5.0,901,842.0,-19.0,76.0,60.0,39.0,200,0.0,0.0,0.0,0.0,0.0,0
14/5/2023,American Airlines Inc.,AA,"Chicago, IL","Washington, DC",2107,2107.0,0.0,12.0,2119.0,2338.0,3.0,2355,2341.0,-14.0,108.0,94.0,79.0,612,0.0,0.0,0.0,0.0,0.0,0
12/6/2019,SkyWest Airlines Inc.,OO,"Denver, CO","Oklahoma City, OK",2019,2021.0,2.0,19.0,2040.0,2243.0,4.0,2252,2247.0,-5.0,93.0,86.0,63.0,495,0.0,0.0,0.0,0.0,0.0,0
22/4/2020,Alaska Airlines Inc.,AS,"Seattle, WA","San Jose, CA",1730,1712.0,-18.0,13.0,1725.0,1903.0,3.0,1939,1906.0,-33.0,129.0,114.0,98.0,696,0.0,0.0,0.0,0.0,0.0,0
23/11/2021,Spirit Air Lines,NK,"Milwaukee, WI","Las Vegas, NV",1510,1508.0,-2.0,12.0,1520.0,1653.0,8.0,1710,1701.0,-9.0,240.0,233.0,213.0,1524,0.0,0.0,0.0,0.0,0.0,0
14/4/2021,Southwest Airlines Co.,WN,"St. Louis, MO","Orlando, FL",1055,1054.0,-1.0,12.0,1106.0,1355.0,7.0,1415,1402.0,-13.0,140.0,128.0,109.0,882,0.0,0.0,0.0,0.0,0.0,0
1/8/2021,Southwest Airlines Co.,WN,"Phoenix, AZ","Indianapolis, IN",1750,1805.0,15.0,7.0,1812.0,14.0,4.0,10,18.0,8.0,200.0,193.0,182.0,1488,0.0,0.0,0.0,0.0,0.0,0
24/10/2022,Delta Air Lines Inc.,DL,"Atlanta, GA","Greensboro/High Point, NC",1751,1745.0,-6.0,23.0,1808.0,1857.0,4.0,1905,1901.0,-4.0,74.0,76.0,49.0,306,0.0,0.0,0.0,0.0,0.0,0
21/3/2019,Delta Air Lines Inc.,DL,"Houston, TX","Atlanta, GA",605,556.0,-9.0,8.0,604.0,833.0,14.0,905,847.0,-18.0,120.0,111.0,89.0,696,0.0,0.0,0.0,0.0,0.0,0
9/12/2019,Delta Air Lines Inc.,DL,"Birmingham, AL","Atlanta, GA",736,732.0,-4.0,26.0,758.0,927.0,9.0,945,936.0,-9.0,69.0,64.0,29.0,134,0.0,0.0,0.0,0.0,0.0,0
24/2/2023,JetBlue Airways,B6,"Miami, FL","New York, NY",727,725.0,-2.0,16.0,741.0,1001.0,5.0,1019,1006.0,-13.0,172.0,161.0,140.0,1089,0.0,0.0,0.0,0.0,0.0,0
7/1/2022,Allegiant Air,G4,"Fort Lauderdale, FL","Asheville, NC",946,942.0,-4.0,10.0,952.0,1118.0,7.0,1143,1125.0,-18.0,117.0,103.0,86.0,660,0.0,0.0,0.0,0.0,0.0,0
8/3/2022,PSA Airlines Inc.,OH,"Washington, DC","Greensboro/High Point, NC",2240,2240.0,0.0,16.0,2256.0,2352.0,7.0,2354,2359.0,5.0,74.0,79.0,56.0,248,0.0,0.0,0.0,0.0,0.0,0
27/7/2019,American Airlines Inc.,AA,"Charlotte, NC","Atlanta, GA",2236,2234.0,-2.0,15.0,2249.0,2329.0,7.0,2351,2336.0,-15.0,75.0,62.0,40.0,226,0.0,0.0,0.0,0.0,0.0,0
31/3/2022,Mesa Airlines Inc.,YV,"El Paso, TX","Dallas/Fort Worth, TX",1855,1849.0,-6.0,11.0,1900.0,2109.0,8.0,2140,2117.0,-23.0,105.0,88.0,69.0,551,0.0,0.0,0.0,0.0,0.0,0
6/10/2019,Frontier Airlines Inc.,F9,"Denver, CO","Washington, DC",1627,1619.0,-8.0,14.0,1633.0,2122.0,6.0,2154,2128.0,-26.0,207.0,189.0,169.0,1476,0.0,0.0,0.0,0.0,0.0,0
28/6/2022,SkyWest Airlines Inc.,OO,"Syracuse, NY","Detroit, MI",1250,1245.0,-5.0,17.0,1302.0,1402.0,9.0,1419,1411.0,-8.0,89.0,86.0,60.0,374,0.0,0.0,0.0,0.0,0.0,0
25/6/2022,Envoy Air,MQ,"Abilene, TX","Dallas/Fort Worth, TX",1000,950.0,-10.0,11.0,1001.0,1038.0,13.0,1100,1051.0,-9.0,60.0,61.0,37.0,158,0.0,0.0,0.0,0.0,0.0,0
31/8/2021,Republic Airline,YX,"Chicago, IL","Indianapolis, IN",2105,2058.0,-7.0,16.0,2114.0,2246.0,5.0,2258,2251.0,-7.0,53.0,53.0,32.0,177,0.0,0.0,0.0,0.0,0.0,0
7/11/2021,American Airlines Inc.,AA,"Kansas City, MO","Dallas/Fort Worth, TX",945,940.0,-5.0,14.0,954.0,1104.0,10.0,1134,1114.0,-20.0,109.0,94.0,70.0,460,0.0,0.0,0.0,0.0,0.0,0
7/6/2022,Republic Airline,YX,"New York, NY","Pittsburgh, PA",1455,1502.0,7.0,35.0,1537.0,1643.0,8.0,1649,1651.0,2.0,114.0,109.0,66.0,340,0.0,0.0,0.0,0.0,0.0,0
26/8/2021,SkyWest Airlines Inc.,OO,"Denver, CO","Watertown, SD",1240,1234.0,-6.0,15.0,1249.0,1457.0,4.0,1518,1501.0,-17.0,98.0,87.0,68.0,519,0.0,0.0,0.0,0.0,0.0,0
23/11/2020,Alaska Airlines Inc.,AS,"San Diego, CA","Orlando, FL",920,913.0,-7.0,18.0,931.0,1630.0,16.0,1704,1646.0,-18.0,284.0,273.0,239.0,2149,0.0,0.0,0.0,0.0,0.0,0
3/8/2023,Delta Air Lines Inc.,DL,"Boston, MA","Seattle, WA",1855,1854.0,-1.0,23.0,1917.0,2203.0,9.0,2229,2212.0,-17.0,394.0,378.0,346.0,2496,0.0,0.0,0.0,0.0,0.0,0
14/4/2023,United Air Lines Inc.,UA,"Portland, OR","San Francisco, CA",600,625.0,25.0,11.0,636.0,754.0,9.0,750,803.0,13.0,110.0,98.0,78.0,550,0.0,0.0,0.0,0.0,0.0,0
3/1/2023,Southwest Airlines Co.,WN,"Austin, TX","Denver, CO",1910,1907.0,-3.0,9.0,1916.0,2001.0,7.0,2030,2008.0,-22.0,140.0,121.0,105.0,775,0.0,0.0,0.0,0.0,0.0,0
29/7/2021,Southwest Airlines Co.,WN,"Atlanta, GA","Memphis, TN",1510,1506.0,-4.0,11.0,1517.0,1508.0,4.0,1530,1512.0,-18.0,80.0,66.0,51.0,332,0.0,0.0,0.0,0.0,0.0,0
2/8/2019,Allegiant Air,G4,"Austin, TX","Albuquerque, NM",1239,1235.0,-4.0,12.0,1247.0,1310.0,8.0,1324,1318.0,-6.0,105.0,103.0,83.0,619,0.0,0.0,0.0,0.0,0.0,0
30/5/2019,American Airlines Inc.,AA,"Minneapolis, MN","Chicago, IL",600,552.0,-8.0,17.0,609.0,704.0,15.0,733,719.0,-14.0,93.0,87.0,55.0,334,0.0,0.0,0.0,0.0,0.0,0
31/7/2020,American Airlines Inc.,AA,"Denver, CO","Charlotte, NC",1328,1325.0,-3.0,12.0,1337.0,1829.0,11.0,1846,1840.0,-6.0,198.0,195.0,172.0,1337,0.0,0.0,0.0,0.0,0.0,0
23/11/2020,Southwest Airlines Co.,WN,"Las Vegas, NV","Salt Lake City, UT",1935,1947.0,12.0,9.0,1956.0,2153.0,6.0,2155,2159.0,4.0,80.0,72.0,57.0,368,0.0,0.0,0.0,0.0,0.0,0
20/3/2020,Alaska Airlines Inc.,AS,"Seattle, WA","Chicago, IL",1000,949.0,-11.0,37.0,1026.0,1547.0,14.0,1615,1601.0,-14.0,255.0,252.0,201.0,1721,0.0,0.0,0.0,0.0,0.0,0
10/10/2022,Delta Air Lines Inc.,DL,"Atlanta, GA","Knoxville, TN",1008,1005.0,-3.0,14.0,1019.0,1048.0,4.0,1102,1052.0,-10.0,54.0,47.0,29.0,152,0.0,0.0,0.0,0.0,0.0,0
26/11/2020,United Air Lines Inc.,UA,"Denver, CO","Atlanta, GA",1010,1010.0,0.0,17.0,1027.0,1450.0,4.0,1457,1454.0,-3.0,167.0,164.0,143.0,1199,0.0,0.0,0.0,0.0,0.0,0
4/5/2022,Delta Air Lines Inc.,DL,"Baltimore, MD","Detroit, MI",1105,1100.0,-5.0,14.0,1114.0,1218.0,13.0,1238,1231.0,-7.0,93.0,91.0,64.0,409,0.0,0.0,0.0,0.0,0.0,0
19/9/2021,Envoy Air,MQ,"Cincinnati, OH","Chicago, IL",1204,1215.0,11.0,14.0,1229.0,1219.0,12.0,1234,1231.0,-3.0,90.0,76.0,50.0,264,0.0,0.0,0.0,0.0,0.0,0
12/8/2023,Southwest Airlines Co.,WN,"Atlanta, GA","Washington, DC",825,833.0,8.0,19.0,852.0,1014.0,3.0,1015,1017.0,2.0,110.0,104.0,82.0,547,0.0,0.0,0.0,0.0,0.0,0
17/8/2022,Southwest Airlines Co.,WN,"Portland, OR","Denver, CO",535,548.0,13.0,12.0,600.0,908.0,6.0,905,914.0,9.0,150.0,146.0,128.0,991,0.0,0.0,0.0,0.0,0.0,0
2/6/2021,United Air Lines Inc.,UA,"Salt Lake City, UT","Chicago, IL",1215,1209.0,-6.0,8.0,1217.0,1600.0,13.0,1621,1613.0,-8.0,186.0,184.0,163.0,1250,0.0,0.0,0.0,0.0,0.0,0
25/3/2020,Delta Air Lines Inc.,DL,"Atlanta, GA","Ontario, CA",830,826.0,-4.0,14.0,840.0,1013.0,3.0,1024,1016.0,-8.0,294.0,290.0,273.0,1900,0.0,0.0,0.0,0.0,0.0,0
13/8/2021,SkyWest Airlines Inc.,OO,"Idaho Falls, ID","Dallas/Fort Worth, TX",1344,1335.0,-9.0,17.0,1352.0,1712.0,9.0,1734,1721.0,-13.0,170.0,166.0,140.0,1095,0.0,0.0,0.0,0.0,0.0,0
29/8/2023,SkyWest Airlines Inc.,OO,"Aspen, CO","Los Angeles, CA",1943,1924.0,-19.0,8.0,1932.0,2014.0,9.0,2101,2023.0,-38.0,138.0,119.0,102.0,737,0.0,0.0,0.0,0.0,0.0,0
1/1/2019,PSA Airlines Inc.,OH,"Charlotte, NC","Milwaukee, WI",1630,1624.0,-6.0,17.0,1641.0,1722.0,4.0,1746,1726.0,-20.0,136.0,122.0,101.0,651,0.0,0.0,0.0,0.0,0.0,0
29/12/2022,SkyWest Airlines Inc.,OO,"Oklahoma City, OK","Los Angeles, CA",1243,1234.0,-9.0,11.0,1245.0,1342.0,6.0,1404,1348.0,-16.0,201.0,194.0,177.0,1187,0.0,0.0,0.0,0.0,0.0,0
20/3/2019,Spirit Air Lines,NK,"Philadelphia, PA","Orlando, FL",1604,1554.0,-10.0,23.0,1617.0,1818.0,24.0,1845,1842.0,-3.0,161.0,168.0,121.0,861,0.0,0.0,0.0,0.0,0.0,0
11/4/2021,Spirit Air Lines,NK,"Nashville, TN","Las Vegas, NV",700,650.0,-10.0,12.0,702.0,844.0,5.0,913,849.0,-24.0,253.0,239.0,222.0,1587,0.0,0.0,0.0,0.0,0.0,0
10/7/2021,SkyWest Airlines Inc.,OO,"Los Angeles, CA","Boise, ID",2010,2001.0,-9.0,12.0,2013.0,2249.0,3.0,2317,2252.0,-25.0,127.0,111.0,96.0,674,0.0,0.0,0.0,0.0,0.0,0
22/3/2019,Southwest Airlines Co.,WN,"Phoenix, AZ","St. Louis, MO",540,540.0,0.0,11.0,551.0,1021.0,3.0,1030,1024.0,-6.0,170.0,164.0,150.0,1262,0.0,0.0,0.0,0.0,0.0,0
6/2/2020,PSA Airlines Inc.,OH,"New Bern/Morehead/Beaufort, NC","Charlotte, NC",905,854.0,-11.0,25.0,919.0,1038.0,10.0,1040,1048.0,8.0,95.0,114.0,79.0,221,0.0,0.0,0.0,0.0,0.0,0
24/11/2019,Mesa Airlines Inc.,YV,"Dallas/Fort Worth, TX","Rapid City, SD",1123,1120.0,-3.0,10.0,1130.0,1225.0,5.0,1250,1230.0,-20.0,147.0,130.0,115.0,835,0.0,0.0,0.0,0.0,0.0,0
29/10/2021,Spirit Air Lines,NK,"Atlanta, GA","Houston, TX",920,919.0,-1.0,14.0,933.0,1010.0,6.0,1050,1016.0,-34.0,150.0,117.0,97.0,689,0.0,0.0,0.0,0.0,0.0,0
4/5/2021,Horizon Air,QX,"Seattle, WA","Yakima, WA",1235,1232.0,-3.0,11.0,1243.0,1308.0,3.0,1326,1311.0,-15.0,51.0,39.0,25.0,103,0.0,0.0,0.0,0.0,0.0,0
14/3/2019,SkyWest Airlines Inc.,OO,"Atlanta, GA","Montgomery, AL",1648,1646.0,-2.0,10.0,1656.0,1636.0,1.0,1637,1637.0,0.0,49.0,51.0,40.0,147,0.0,0.0,0.0,0.0,0.0,0
28/7/2021,Republic Airline,YX,"Duluth, MN","Chicago, IL",814,808.0,-6.0,20.0,828.0,934.0,19.0,1000,953.0,-7.0,106.0,105.0,66.0,397,0.0,0.0,0.0,0.0,0.0,0
28/8/2020,JetBlue Airways,B6,"Los Angeles, CA","New York, NY",1309,1259.0,-10.0,12.0,1311.0,2047.0,7.0,2144,2054.0,-50.0,335.0,295.0,276.0,2475,0.0,0.0,0.0,0.0,0.0,0
6/9/2022,Southwest Airlines Co.,WN,"Las Vegas, NV","Reno, NV",855,851.0,-4.0,15.0,906.0,957.0,28.0,1020,1025.0,5.0,85.0,94.0,51.0,345,0.0,0.0,0.0,0.0,0.0,0
28/5/2020,Envoy Air,MQ,"Chicago, IL","Champaign/Urbana, IL",1723,1711.0,-12.0,29.0,1740.0,1816.0,5.0,1818,1821.0,3.0,55.0,70.0,36.0,135,0.0,0.0,0.0,0.0,0.0,0
4/11/2019,Delta Air Lines Inc.,DL,"Atlanta, GA","Fort Lauderdale, FL",1429,1427.0,-2.0,13.0,1440.0,1600.0,10.0,1617,1610.0,-7.0,108.0,103.0,80.0,581,0.0,0.0,0.0,0.0,0.0,0
15/1/2020,Delta Air Lines Inc.,DL,"Atlanta, GA","Kansas City, MO",1628,1625.0,-3.0,13.0,1638.0,1724.0,5.0,1745,1729.0,-16.0,137.0,124.0,106.0,692,0.0,0.0,0.0,0.0,0.0,0
12/12/2021,JetBlue Airways,B6,"San Juan, PR","Fort Lauderdale, FL",1750,1803.0,13.0,11.0,1814.0,1935.0,4.0,1935,1939.0,4.0,165.0,156.0,141.0,1046,0.0,0.0,0.0,0.0,0.0,0
29/9/2019,Alaska Airlines Inc.,AS,"Los Angeles, CA","Seattle, WA",930,920.0,-10.0,16.0,936.0,1149.0,15.0,1230,1204.0,-26.0,180.0,164.0,133.0,954,0.0,0.0,0.0,0.0,0.0,0
8/9/2021,Southwest Airlines Co.,WN,"Atlanta, GA","St. Louis, MO",1910,1913.0,3.0,15.0,1928.0,1940.0,5.0,1950,1945.0,-5.0,100.0,92.0,72.0,484,0.0,0.0,0.0,0.0,0.0,0
1/6/2019,Southwest Airlines Co.,WN,"Sacramento, CA","Las Vegas, NV",1910,1905.0,-5.0,11.0,1916.0,2018.0,2.0,2030,2020.0,-10.0,80.0,75.0,62.0,397,0.0,0.0,0.0,0.0,0.0,0
29/4/2019,United Air Lines Inc.,UA,"Los Angeles, CA","Newark, NJ",1615,1626.0,11.0,13.0,1639.0,8.0,13.0,30,21.0,-9.0,315.0,295.0,269.0,2454,0.0,0.0,0.0,0.0,0.0,0
2/11/2022,Southwest Airlines Co.,WN,"Fort Lauderdale, FL","Baltimore, MD",2030,2022.0,-8.0,11.0,2033.0,2238.0,3.0,2300,2241.0,-19.0,150.0,139.0,125.0,925,0.0,0.0,0.0,0.0,0.0,0
7/2/2020,Alaska Airlines Inc.,AS,"Portland, OR","San Francisco, CA",1830,1820.0,-10.0,15.0,1835.0,1955.0,3.0,2023,1958.0,-25.0,113.0,98.0,80.0,550,0.0,0.0,0.0,0.0,0.0,0
26/4/2023,United Air Lines Inc.,UA,"Houston, TX","Las Vegas, NV",1859,1909.0,10.0,12.0,1921.0,2007.0,9.0,2022,2016.0,-6.0,203.0,187.0,166.0,1222,0.0,0.0,0.0,0.0,0.0,0
16/3/2020,Delta Air Lines Inc.,DL,"Dallas, TX","Atlanta, GA",1837,1828.0,-9.0,12.0,1840.0,2112.0,8.0,2139,2120.0,-19.0,122.0,112.0,92.0,721,0.0,0.0,0.0,0.0,0.0,0
27/1/2019,American Airlines Inc.,AA,"Richmond, VA","Charlotte, NC",1118,1126.0,8.0,13.0,1139.0,1237.0,4.0,1252,1241.0,-11.0,94.0,75.0,58.0,257,0.0,0.0,0.0,0.0,0.0,0
1/5/2019,United Air Lines Inc.,UA,"Detroit, MI","Chicago, IL",1708,1703.0,-5.0,8.0,1711.0,1657.0,3.0,1730,1700.0,-30.0,82.0,57.0,46.0,235,0.0,0.0,0.0,0.0,0.0,0
8/8/2023,United Air Lines Inc.,UA,"Houston, TX","Chicago, IL",720,716.0,-4.0,16.0,732.0,937.0,22.0,1006,959.0,-7.0,166.0,163.0,125.0,925,0.0,0.0,0.0,0.0,0.0,0
15/8/2021,Endeavor Air Inc.,9E,"Lexington, KY","Detroit, MI",1552,1551.0,-1.0,18.0,1609.0,1658.0,26.0,1710,1724.0,14.0,78.0,93.0,49.0,296,0.0,0.0,0.0,0.0,0.0,0
30/1/2020,Southwest Airlines Co.,WN,"Birmingham, AL","Dallas, TX",1215,1215.0,0.0,10.0,1225.0,1403.0,4.0,1410,1407.0,-3.0,115.0,112.0,98.0,587,0.0,0.0,0.0,0.0,0.0,0
29/11/2019,SkyWest Airlines Inc.,OO,"Tulsa, OK","Chicago, IL",1035,1033.0,-2.0,14.0,1047.0,1206.0,12.0,1237,1218.0,-19.0,122.0,105.0,79.0,585,0.0,0.0,0.0,0.0,0.0,0
